id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29216550,ROOM B,220130358,Keith,,West Roxbury,42.27125,-71.14898,Private room,66,1,106,2025-05-25,1.30,4,243,14,STR-443076
29217663,ROOM A,220130358,Keith,,West Roxbury,42.27184,-71.1511,Private room,66,1,87,2025-05-26,1.07,4,268,11,STR-443076
29217949,ROOM C,220130358,Keith,,West Roxbury,42.27302,-71.14923,Private room,66,1,115,2025-05-25,1.42,4,261,7,STR-443076
29218070,Room D,220130358,Keith,,West Roxbury,42.27163,-71.14922,Private room,66,1,137,2025-05-26,1.68,4,218,19,STR-443076
29256695,Artistic charm in hip J.P.,220420185,Andrea,,Jamaica Plain,42.31883,-71.10693,Entire home/apt,136,2,183,2024-12-18,2.28,1,23,28,STR-547448
29261726,"Beautiful private place#2 4 min fr T, 5 mt airport",169902109,Endang,,East Boston,42.37676,-71.03889,Private room,,29,187,2025-03-29,2.30,1,184,1,STR-414768
29276776,life in the hub,218491837,Harold,,Dorchester,42.32038,-71.05054,Entire home/apt,,91,5,2018-11-17,0.06,1,0,0,
29281816,"Leafy & Tranquil, Artist house. Easy access Boston",1922657,Catherine,,Jamaica Plain,42.31203,-71.10278,Entire home/apt,311,90,97,2025-05-22,1.29,2,280,12,STR-445634
29282726,"Skylit Suite in Musical home, easy access Boston",1922657,Catherine,,Jamaica Plain,42.31203,-71.10278,Entire home/apt,251,1,167,2025-06-15,2.22,2,365,30,STR-443588
29302938,Luxurious Victorian Carriage House,78932020,Bruce,,Jamaica Plain,42.31075,-71.11519,Entire home/apt,637,3,66,2025-06-12,0.87,1,41,20,STR-515348
29303003,Carols place in Brighton,31373357,Carol,,Brighton,42.3499,-71.17241,Private room,40,29,14,2024-04-05,0.20,1,300,0,STR-414615
29366852,Upper Duplex Penthouse with Water View,20259404,Lauren,,South Boston,42.33176,-71.04427,Entire home/apt,248,29,144,2025-05-01,1.80,1,257,4,STR-393234
29390698,Paul Revere Suite PVT Entry/BATH QN Bed Sparkling,52881930,William John,,South Boston,42.33451,-71.02733,Entire home/apt,145,2,408,2025-06-03,5.03,3,171,49,STR-398624
29489346,Downtown Boston Moontower Loft!,88360952,Anthony,,Downtown,42.35385,-71.06031,Private room,,91,0,,,2,90,0,
29513275,Back Bay studio on Marlborough St (91 night min),180283497,Michelle,,Back Bay,42.35198,-71.07777,Entire home/apt,90,91,1,2021-01-31,0.02,7,364,0,
29571217,Private Bedroom near Brighton Center.,26293115,Pedro,,Brighton,42.35803,-71.15106,Private room,,91,1,2018-11-11,0.01,1,0,0,
29635339,"Luxury 2 bedroom, 2.5 Bathroom, Downtown Boston",118223333,Gary,,Downtown,42.35685,-71.0607,Entire home/apt,,91,1,2019-07-12,0.01,1,0,0,
29664067,Boston Home Near Downtown,187813188,Booker,,Jamaica Plain,42.31455,-71.09906,Private room,137,1,235,2025-05-30,2.91,2,361,37,STR-545181
29672850,Luxury Backbay 2 Bedroom Apartment!,223161573,Lisa,,Back Bay,42.34508,-71.07953,Entire home/apt,,91,17,2019-07-01,0.21,2,0,0,
29682207,Charming Upscale Duplex | near T,42431392,Daniel,,Roxbury,42.3294961,-71.0881648,Entire home/apt,346,29,5,2019-12-30,0.07,6,308,0,Exempt: This listing is a unit used for furnished institutional or business stays
29682306,Cozy Apartment | near T,42431392,Daniel,,Roxbury,42.3295,-71.08817,Entire home/apt,237,30,81,2021-12-11,1.01,6,316,0,Exempt: This listing is a unit used for furnished institutional or business stays
29682500,Cozy Back Bay Boston Retreat!,40317532,Timothy,,Back Bay,42.35152,-71.08606,Entire home/apt,278,2,463,2025-05-30,6.47,1,18,74,STR-408931
29702825,"Blueground | South Boston, fitness center",107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,337,32,0,,,369,50,0,
29704910,Bright & Spacious Loft Steps to the Freedom Trail,771785,Aaron,,Downtown,42.3544,-71.06039,Entire home/apt,392,2,322,2025-06-04,4.14,1,207,62,STR-443083
29728508,Support Local Businesses by Staying with GoLocal!,223161573,Lisa,,East Boston,42.36629,-71.03919,Entire home/apt,,91,23,2019-11-03,0.29,2,0,0,
29739809,"Spectacular, luxury Bay Village/Back Bay Condo",172007,Tim,,Bay Village,42.34867,-71.06685,Entire home/apt,229,1,424,2025-06-04,5.27,1,206,64,STR443370
29831173,Rose Room/Harvard Business School/free parking早餐方便,224379152,Tingying(Helen),,Brighton,42.35188,-71.15245,Private room,61,29,16,2025-05-31,0.20,3,182,3,
29833651,Bina’s Home away from home  5,153568352,Frederick & Sabina,,Mattapan,42.27852,-71.08658,Private room,125,2,85,2025-05-18,1.06,5,179,6,STR-445640
29860624,Roxbury living,13107750,Gavin,,Roxbury,42.32243,-71.08024,Private room,,91,0,,,1,0,0,
29878773,NONE SMOKING 1:Spacious & clean.SUPER Safe & Quiet,165422704,Mimi,,Dorchester,42.28795,-71.05406,Private room,,29,72,2024-11-27,0.90,3,224,3,STR-439516
29898702,"Charlesmark, boutique hotel room in Copley Square",224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,258,1,84,2023-02-12,1.05,5,141,0,Exempt: This listing is a hotel or motel
29904919,H_Sunny room easy commute to Boston Downtown.,89328922,Ehab,,Dorchester,42.3225,-71.05734,Private room,66,29,142,2025-01-19,3.08,15,136,27,STR-455882
29929936,Lily Room/Harvard Business School/free parking+早餐,224379152,Tingying(Helen),,Brighton,42.35398,-71.15464,Private room,63,29,27,2024-11-25,0.34,3,129,2,STR-411240
29931687,Sunflower Room/Harvard Business School/ Parking+早餐,224379152,Tingying(Helen),,Brighton,42.35227,-71.15464,Private room,72,29,27,2024-08-31,0.34,3,307,2,STR-411240
29982429,Copley House Queen Studio,85130,Copley,,Back Bay,42.3452,-71.07911,Entire home/apt,265,1,76,2025-06-01,0.99,7,310,13,Exempt: This listing is a hotel or motel
30017679,Victorian house comfortable and cozy,10692181,Francisco,,Jamaica Plain,42.31031,-71.1027,Entire home/apt,315,2,58,2025-05-27,1.05,5,268,12,STR-545241
30036357,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,269,1,90,2022-03-05,1.13,5,141,0,Exempt: This listing is a hotel or motel
30037052,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,289,1,40,2024-02-29,0.51,5,141,0,Exempt: This listing is a hotel or motel
30060158,The Charlesmark Hotel Premium Queen Copley Square,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,285,1,10,2023-02-17,0.12,5,141,0,Exempt: This listing is a hotel or motel
30104396,Copley House King Studio,85130,Copley,,Back Bay,42.34458,-71.08019,Entire home/apt,281,1,13,2024-06-22,0.19,7,319,1,Exempt: This listing is a hotel or motel
30249816,"Sleeps 4, comfortable apt. in quiet Boston suburb",227161039,Sofia,,West Roxbury,42.29379,-71.15963,Entire home/apt,193,1,96,2025-06-01,1.20,1,120,45,STR-548105
30268517,#B201 private full size bed room Boston,105851798,Anne,,Dorchester,42.30724,-71.06438,Private room,50,29,15,2025-04-22,0.20,12,346,3,
30273160,"Bed, Bath and Beyond in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.29606,-71.11295,Private room,53,91,48,2019-12-21,0.60,2,365,0,
30286717,"Bed, Bath and Beyond II in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.2979,-71.1115,Private room,48,91,49,2019-12-20,0.64,2,365,0,
30297660,Karlie’s Place #2,192503522,Esther,,Mattapan,42.27435,-71.09402,Private room,80,29,199,2023-11-12,2.51,2,269,0,STR-399036
30390378,"Blueground | Back Bay, gym, nr the common",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,362,32,1,2019-12-12,0.01,369,308,0,
30397078,"Blueground | Back Bay, gym, nr newbury st",107434423,Blueground,,Back Bay,42.348633,-71.074088,Entire home/apt,443,32,0,,,369,0,0,
30425726,Triple Decker Guesthouse for up to 24 guests!,127718668,Muny,,Dorchester,42.31436,-71.05746,Entire home/apt,903,1,52,2025-01-12,0.72,4,238,3,STR-423861
30484530,Large Studio Near HBS - Private Entrance / Bath,41397622,Robert,,Allston,42.36195,-71.13171,Private room,,91,0,,,1,0,0,
30516467,"Blueground | South Boston, gym & doorman",107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,274,32,1,2025-04-01,0.37,369,342,1,
30523091,New 2 floor 3 BR |1 Bath Unit near Seaport/BCEC,161161895,Shelby,,South Boston,42.33354,-71.03916,Entire home/apt,353,1,270,2025-05-22,3.43,2,227,40,STR-400248
30533497,Fort Hill top -1Bk Private Room in Brick Townhouse,8513158,Kevin,,Roxbury,42.32663,-71.0935,Private room,51,30,16,2025-05-27,0.21,3,158,3,STR-383293
30564539,Sunny Allston Bedroom,17892292,Marlene,,Allston,42.36083,-71.13546,Private room,,91,1,2019-07-04,0.01,5,0,0,
30740992,"Charming Studio (Fenway, Back Bay, Symphony)",51502814,Nancy,,Fenway,42.34129,-71.08766,Entire home/apt,150,2,129,2025-06-04,1.67,1,77,51,STR-409557
30858812,The Woodbourne in Historic Boston neighborhood,211715498,Cathy,,Jamaica Plain,42.29312,-71.11438,Entire home/apt,,29,61,2024-01-14,0.87,1,0,0,Exempt: This listing is a unit that has contracts with hospitals
30929175,Luxury Back Bay Downtown Boston NEW CONDO,218473728,Tommy,,South End,42.34567,-71.07291,Entire home/apt,,91,38,2019-12-23,0.49,1,0,0,
30955485,Luxury apt in the heart of Boston,183422988,Lauren,,Chinatown,42.34934,-71.06121,Private room,,91,25,2019-11-10,0.32,1,0,0,
30981268,"BACK BAY walk to Berklee, Northeastern, Newbury St",180283497,Michelle,,Fenway,42.34622,-71.0904,Entire home/apt,177,29,3,2021-06-14,0.04,7,333,0,
31039035,Basement room,27871799,Althea,,Mattapan,42.27654,-71.0775,Private room,67,2,6,2019-08-26,0.08,6,230,0,STR-415974
31140376,Spacious  Room  5 min walk to T 10 mins to BC,200455160,Mo,,Brighton,42.34383,-71.15546,Private room,,91,1,2019-06-09,0.01,5,0,0,
31161436,A minute walk from the Red Line (Shawmut) Room 3,67637928,Yuki,,Dorchester,42.29204115332207,-71.06699075932218,Private room,50,31,5,2023-08-26,0.07,5,291,0,
31185088,Modern Parkside Greenhome,4071493,Cynthia,,Dorchester,42.28922,-71.06741,Entire home/apt,141,91,0,,,1,362,0,
31262321,"Stylish, 1st Floor•Free parking & close to T",196631266,Nakeisha,,Dorchester,42.28974,-71.0771,Entire home/apt,242,2,41,2025-06-03,0.54,2,217,18,STR-420519
31484506,"Blueground | Beacon Hill, nr state house",107434423,Blueground,,West End,42.365516,-71.067291,Entire home/apt,303,32,0,,,369,171,0,
31591262,Boutique Hotel Room - Charlesmark Hotel,224820689,Charlesmark,,Back Bay,42.34998,-71.07855,Hotel room,224,1,96,2025-01-19,1.23,5,141,1,Exempt: This listing is a hotel or motel
31636229,1 bedroom basement unit,237183549,Stephanie,,Hyde Park,42.26411,-71.12521,Entire home/apt,,29,60,2020-11-13,0.82,1,0,0,STR-408276
31675705,"Bedroom in a sunny, cozy, + colorful JP apartment",18338326,Matt,,Jamaica Plain,42.2961,-71.11484,Private room,39,29,20,2022-09-03,0.26,1,103,0,STR-397991
32012250,"East Boston- Newly Renovated, Prof. Clean, 1bd Apt",697401,Nick,,East Boston,42.36935,-71.03215,Entire home/apt,93,29,26,2025-05-31,0.37,4,121,4,
32016148,A bit of France in Boston,29218948,Aaron,,Dorchester,42.31586,-71.06827,Private room,102,1,227,2025-06-12,2.97,3,261,46,STR-445535
32062716,"Blueground | Beacon Hill, great views & doorman",107434423,Blueground,,West End,42.364968,-71.06887,Entire home/apt,370,32,0,,,369,182,0,
32102560,#B101 Boston New Central  AC queen bed 全楼禁烟 厨具齐备,105851798,Anne,,Dorchester,42.30956,-71.06524,Private room,60,29,28,2025-05-05,0.37,12,322,2,
32197096,Bright Newly Renovated 1 Bed Near Franklin Park !!,5618949,Edward,,Dorchester,42.30082,-71.08595,Entire home/apt,129,29,28,2024-01-30,0.38,12,168,0,STR-419049
32281287,Master Suite: Whole house + Parking in JP,13960633,Charles,,Jamaica Plain,42.29885,-71.10926,Entire home/apt,,29,3,2020-12-27,0.05,2,0,0,STR-389183
32309630,109S8 | The Strathmore 8 w/AC | 1BR 1BA | Private,71783,Lance,,Brighton,42.33931,-71.15122,Entire home/apt,144,30,13,2024-06-26,0.17,58,119,1,
32330038,"Location, Your Next Trip Awaits",205269848,Temple Place,,Downtown,42.355056736770834,-71.06221200170934,Entire home/apt,171,1,87,2025-05-30,1.17,10,104,22,str-557147
32330134,"Peaceful Retreat In Boston Near T, Easy Commuting!",205269848,Temple Place,,Downtown,42.355056736770834,-71.06221200170934,Entire home/apt,145,29,69,2023-11-17,0.90,10,115,0,STR439290
32330465,Stylish Affordable Downtown Boston Studio!,205269848,Temple Place,,Downtown,42.35505676269531,-71.06221008300781,Entire home/apt,133,2,118,2025-05-30,1.53,10,104,29,STR-557164
32330630,Near T & Everything You Need!,205269848,Temple Place,,Downtown,42.35505676269531,-71.06221008300781,Entire home/apt,126,29,91,2025-02-26,1.18,10,88,1,Exempt: This listing is a unit used for furnished institutional or business stays
32366109,Wonderful apartment located in the heart of Boston,243028338,Kondy,,Mission Hill,42.33287,-71.09757,Entire home/apt,,91,0,,,1,0,0,
32546785,Quiet getaway in a Boston home,81492503,Mark,,West Roxbury,42.26619,-71.16496,Entire home/apt,,91,2,2019-05-09,0.03,3,269,0,
32592761,Stunning BOSTON BROWNSTONE by interior designer,244969139,Keith,,Fenway,42.34918,-71.093,Entire home/apt,278,29,13,2025-05-25,0.18,1,189,3,
32593358,Boston Private 2 bed unit with outdoor space,19610602,Emma,,Hyde Park,42.27082,-71.10787,Entire home/apt,,29,75,2020-03-29,0.98,4,192,0,STR-400159
32605534,Modern 1BR - Steps to T,18150109,Alexander Martin,,Roxbury,42.3286575556131,-71.09550790861137,Entire home/apt,155,2,22,2025-06-03,1.41,5,157,16,Str-550179
32605604,Fresh Studio Close to T - Superhost Manager!,245100483,Cecilia,,Roxbury,42.32648,-71.09513,Entire home/apt,,91,10,2019-08-17,0.13,1,0,0,
32632691,Cozy private room w/ priv. Entrance GREAT LOCATION,160748778,Nacho,,Allston,42.3509,-71.12685,Private room,,91,32,2019-11-07,0.43,1,0,0,
32723746,Charming Art Filled Victorian w/Gorgeous Bath,43118173,Alys,,Dorchester,42.30461,-71.06636,Private room,77,1,226,2025-06-09,3.01,1,337,33,STR-402900
32764882,Beautiful Beacon Hill Home - Amazing Location!,2006852,Jay,,Beacon Hill,42.3607,-71.06916,Entire home/apt,267,1,238,2025-05-19,3.11,22,301,38,STR-458282
32826985,"SeaClusion- Queen, Harbor View",92691757,Melissa,,Charlestown,42.37213,-71.06123,Private room,336,1,71,2025-06-07,0.96,8,159,13,STR-545898
32835031,"Boston Studio, Ready For Long & Short Stays",205269848,Temple Place,,Downtown,42.355056736770834,-71.06221200170934,Private room,135,29,104,2023-12-11,1.43,10,100,0,STR439290
32861086,Modern Single Studio at the Heart of Boston!,244600805,Bay Village,,Bay Village,42.34904,-71.07007,Private room,80,2,87,2025-06-04,1.15,22,154,21,Exempt: This listing is a hotel or motel
32861088,"Great For Last Minute Stays, Studio That Sleeps 3",244600805,Bay Village,,Bay Village,42.34858703613281,-71.06957244873047,Entire home/apt,130,3,186,2025-05-30,2.46,22,169,31,Exempt: This listing is a hotel or motel
32890952,Quiet Comfort in Boston - Large 2 Bed,147256535,Janice,,Roslindale,42.27855,-71.14064,Entire home/apt,200,29,10,2024-07-31,0.13,2,341,1,
32924105,Charming 19th Century Boston Home  Private Unit,247718902,Wanda,,Roxbury,42.3207,-71.07824,Entire home/apt,,29,36,2024-03-11,0.51,1,15,0,STR-445523
33090908,Beautiful home (5 minutes away from the Train.),230435215,Ellena,,Jamaica Plain,42.31997,-71.10617,Entire home/apt,158,2,151,2025-06-12,2.01,1,151,66,STR-536289
33156025,Victorian Boston Home/NO ADDED FEES,2066140,Whit,,Dorchester,42.29595,-71.06715,Private room,130,2,145,2025-06-15,1.91,2,259,33,STR-546443
33162602,Comfort Inn in my home 2nd bedroom,227190555,Janet,,Roxbury,42.31507,-71.07504,Private room,55,29,21,2024-11-03,0.28,3,180,1,str-414293
33345730,New 2 Bed - Heart of Downtown - Hynes / Prudential,133927887,Kat,,Back Bay,42.34449,-71.08385,Entire home/apt,,91,10,2019-08-24,0.14,14,0,0,
33403880,Super Sustainable Studio in the City,2006852,Jay,,Jamaica Plain,42.28997,-71.11321,Entire home/apt,114,1,160,2025-06-02,2.38,22,250,28,STR-413505
33440102,"Blueground | Brighton, nr st. elizabeth's hospital",107434423,Blueground,,Brighton,42.3498,-71.14951,Entire home/apt,,32,2,2025-04-30,0.05,369,39,1,
33446838,Private room 2nd Floor,22402141,Mirian,,East Boston,42.39072,-71.00456,Private room,45,91,1,2019-08-18,0.01,2,365,0,
33467259,109S2 | The Strathmore 2 | 3BR 2B w/AC | Bi-Level,71783,Lance,,Brighton,42.33931,-71.15122,Entire home/apt,,30,7,2024-08-03,0.10,58,179,1,
33487000,Large Room,200455160,Mo,,Brighton,42.34408,-71.15394,Private room,,91,1,2019-08-31,0.01,5,0,0,
33549373,Cozy & comfy in-law suite with Boston skyline view,90419082,Camille,,Roxbury,42.31638006841045,-71.07288882136345,Entire home/apt,272,3,86,2024-10-26,1.15,3,343,3,STR-479670
33552900,Renovated & Sparkling Clean 3BR Near Harvard Sq,252824346,Bradley,,Brighton,42.35941,-71.14224,Entire home/apt,,3,26,2020-02-16,0.35,1,0,0,STR-397956
33586214,1 SINGLE ROOM-in Shared Decorator's Gorgeous home,11826335,Rich,,Jamaica Plain,42.31998,-71.10952,Private room,,91,32,2019-11-30,0.42,1,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
33616608,4th Floor room 0.5 mile to Marathon finish line,23576640,Gearoid,,South End,42.34688,-71.07353,Private room,131,1,77,2025-06-04,1.02,3,58,4,STR-408224
33638927,Large Triplex Backyard near T 4 GroupsBusiness,25203946,Eder,,Dorchester,42.309845,-71.063538,Entire home/apt,1967,2,13,2025-04-29,0.18,7,323,4,STR-413525
33672980,JETÉ SPACE,7990220,Tete,,Dorchester,42.29137,-71.07202,Private room,,91,1,2019-07-27,0.01,1,0,0,
33682929,Perfect BiG Space for Couples near Red Line,156053359,Ken,,Dorchester,42.28983,-71.06703,Private room,43,91,9,2024-08-18,0.12,8,207,1,
33711194,Luxury Condo in Desired Savin Hill - Next to Beach,74866711,Mike,,Dorchester,42.31213,-71.05081,Entire home/apt,,29,56,2020-03-11,0.75,1,0,0,STR-414081
33855934,Large room 2,200455160,Mo,,Brighton,42.34261,-71.15257,Private room,,91,2,2019-08-31,0.03,5,0,0,
33959759,"Modern, clean studio with easy Boston access",222794846,William,,Mattapan,42.27089,-71.07188,Entire home/apt,,91,4,2019-07-21,0.05,1,0,0,
33966889,Penthouse Getaway,203599098,Dhiego,,Dorchester,42.29302,-71.0669,Entire home/apt,,91,35,2019-11-17,0.47,2,0,0,
34020206,"Private, Quiet, Comfy, Clean Apartment in Boston",22727717,Kirjuan,,Roxbury,42.32385,-71.07626,Entire home/apt,,91,5,2019-08-04,0.07,1,0,0,
34020828,Boston Lavish Living,203599098,Dhiego,,Dorchester,42.29461,-71.06739,Entire home/apt,,91,43,2019-11-10,0.58,2,0,0,
34133759,"Blueground | Back Bay, gym, doorman, nr t station",107434423,Blueground,,Back Bay,42.348633,-71.074088,Entire home/apt,301,32,1,2022-05-11,0.03,369,300,0,
34242176,Shelly's Golden Room,139072570,Shelly,,East Boston,42.38143,-71.02315,Private room,97,2,57,2025-06-09,1.29,6,172,43,STR-398249
34342016,Quiet Pondside Room Near Boston College,259272534,Haydee,,Brighton,42.34293,-71.16773,Private room,51,29,46,2025-05-12,0.62,1,58,3,STR-399235
34422276,🎖The Boiler Room | Close to Subway + Downtown🎖,102027626,Heriberto,,Dorchester,42.28986,-71.06925,Entire home/apt,90,29,269,2024-09-27,3.70,3,294,9,STR-386945
34548072,Quick Walk to the Red Line!,16186589,Marie,,Dorchester,42.29111,-71.06451,Private room,40,30,2,2024-09-30,0.06,27,306,1,
34670613,CAILLOU ESTATES,51772323,Vanessa,,Hyde Park,42.26595,-71.10454,Private room,,91,1,2019-05-19,0.01,2,89,0,STR-415873
34936983,Beacon Hill Home,191235406,Kathleen,,Beacon Hill,42.35923,-71.06602,Entire home/apt,130,29,9,2025-05-29,0.17,2,208,5,
34974052,"Blueground | Back Bay, gym, doorman, nr t station",107434423,Blueground,,Back Bay,42.348633,-71.074088,Entire home/apt,323,32,0,,,369,167,0,
35001266,"Spacious Two  Bedroom Apartment Allston, MA.",263682099,M.LCarol,,Allston,42.35157,-71.14026,Entire home/apt,130,30,151,2024-01-31,2.04,1,93,0,STR-414674
35027638,Private Bedroom & Bath in Brand New Luxury Condo,4231359,John And Inna,,East Boston,42.37669,-71.03062,Private room,,29,83,2023-06-05,1.13,1,0,0,STR-401089
35038113,Printing Press Loft,263093704,Roy,,Jamaica Plain,42.30585,-71.11294,Entire home/apt,148,4,116,2025-06-09,1.58,1,182,19,STR-398787
